시/도,시/군/구,기관명,주소,사회서비스형,시장형,취업알선형,시니어인턴십,공익활동
인천,강화군,강화군 노인문화센터,"우편번호:  (230-50)
주소:  인천광역시 강화군 길상면 온수리 470-39 노인문화센
도로명주소:  인천광역시 강화군 길상면 마니산로 36",,,,,
인천,강화군,강화군노인복지관,"우편번호:  (230-37)
주소:  인천광역시 강화군 강화읍 남산리 223-1 강화노인복지회관
도로명주소:  인천광역시 강화군 강화읍 중앙로 17-16",,,,,
인천,서구,검단노인복지관,"우편번호:  (226-35)
주소: 
도로명주소:  인천광역시 서구 검단로502번길 15-1 (마전동)",,,,,
인천,계양구,계산노인문화센터,"우편번호:  (210-43)
주소: 
도로명주소:  인천광역시 계양구 경명대로 980 (계산동)",,,,,
인천,계양구,계양구노인복지관,"우편번호:  (211-24)
주소:  인천광역시 계양구 작전동 926-6 계양구노인복지회관
도로명주소:  인천광역시 계양구 효서로341번길 11 (작전동)",,,,,
인천,계양구,계양구노인인력개발센터,"우편번호:  (210-58)
주소:  인천광역시 계양구 계산동 1064-6 동성프라자
도로명주소:  인천광역시 계양구 장제로 799 (계산동)",,,,,
인천,계양구,계양구다문화가족지원센터,"우편번호:  (210-40)
주소:  인천광역시 계양구 계산동 906 사회복지회관
도로명주소:  인천광역시 계양구 계양산로102번길 5 (계산동)",,,,,
인천,계양구,계양구청 주민복지국 노인장애인복지과,"우편번호:  (407-701)
주소:  인천 계양구 계산4동 계양구청
도로명주소:  인천광역시 계양구계산동 계산새로 계양구청",,,,,
인천,미추홀구,관교노인복지관,"우편번호:  (222-43)
주소: 
도로명주소:  인천광역시 미추홀구 경원대로628번길 30(관교동)",,,,,
인천,남동구,남동구노인인력개발센터,"우편번호:  (215-89)
주소:  인천광역시 남동구 만수동 984-6 남동복지관
도로명주소:  인천광역시 남동구 소래로 645 (만수동)",,,,,
인천,남동구,남동구청 주민복지국 노인장애인과,"우편번호:  (405-702)
주소:  인천 남동구만수6동
도로명주소:  소래로633",,,,,
인천,남동구,남동시니어클럽,"우편번호:  (215-59)
주소: 
도로명주소:  인천광역시 남동구 문화서로62번길 13(구월동)",,,,,
인천,계양구,대한노인회 인천 계양구지회,"우편번호:  (211-24)
주소:  인천광역시 계양구 작전동 926-6 계양구노인복지관
도로명주소:  인천광역시 계양구 효서로341번길 11(작전동)",,,,,
인천,남동구,대한노인회 인천 남동구지회,"우편번호:  (215-59)
주소:  인천광역시 남동구 구월동 1114-12 남동구노인복지관
도로명주소:  인천광역시 남동구 문화서로62번길 13 (구월동)",,,,,
인천,동구,동구노인문화센터,"우편번호:  (225-48)
주소: 
도로명주소:  인천광역시 동구 솔빛로 13 (송현동)",,,,,
인천,동구,동구노인복지관,"우편번호:  (225-40)
주소:  인천광역시 동구 송림동 124-48 노인복지회관
도로명주소:  인천광역시 동구 샛골로 177 (송림동)",,,,,
인천,계양구,동양노인문화센터,"우편번호:  (210-10)
주소: 
도로명주소:  인천광역시 계양구 동양로 74-29 (동양동)",,,,,
인천,동구,만석동쪽방상담소(괭이부리말희망일터),"우편번호:  (225-04)
주소:  인천광역시 동구 만석동 7-3 만석동 희망키움터
도로명주소:  인천광역시 동구 화도진로186번길 10 (만석동)",,,,,
인천,미추홀구,미추홀노인복지관,"우편번호:  (222-18)
주소:  인천광역시 미추홀구 주안동 866-67 미추홀구노인복지관
도로명주소:  인천광역시 미추홀구 학익소로37번길 17 (주안동)",,,,,
인천,미추홀구,미추홀노인인력개발센터,"우편번호:  (221-69)
주소:  인천광역시 미추홀구 숭의동 131-18 미추홀구청
도로명주소:  인천광역시 미추홀구 독정이로 87 (숭의동)",,,,,
인천,미추홀구,미추홀시니어클럽,"우편번호:  (221-02)
주소: 
도로명주소:  인천광역시 미추홀구 숙골로43번길 14-21(도화동)",,,,,
인천,부평구,부평구노인복지관,"우편번호:  (213-39)
주소:  인천광역시 부평구 삼산동 441-2 노인복지회관
도로명주소:  인천광역시 부평구 굴포로 114 (삼산동)",,,,,
인천,부평구,부평구노인인력개발센터,"우편번호:  (213-55)
주소:  인천광역시 부평구 부평동 914 부평구자원봉사센터
도로명주소:  인천광역시 부평구 장제로 235 (부평동)",,,,,
인천,부평구,부평구청 문화복지국 노인장애인과,"우편번호:  (213-54)
주소:  인천광역시 부평구 부평동 879 부평구청
도로명주소:  인천광역시 부평구 부평대로 168 (부평동)",,,,,
인천,부평구,부평중부종합사회복지관,"우편번호:  (214-04)
주소:  인천광역시 부평구 부평동 182-23 부평중부사회복지관
도로명주소:  인천광역시 부평구 경원대로1418번길 13 (부평동)",,,,,
인천,부평구,사단법인 한국취업지원협회 인천지부,"우편번호:  (213-32)
주소: 
도로명주소:  인천광역시 부평구 주부토로 193(갈산동, 대동아파트)",,,,,
인천,부평구,사회적협동조합 일터와사람들,"우편번호:  (213-88)
주소: 
도로명주소:  인천광역시 부평구 부평대로 59 (부평동)",,,,,
인천,부평구,산곡노인문화센터,"우편번호:  (213-62)
주소: 
도로명주소:  인천광역시 부평구 안남로253번길 34 (산곡동)",,,,,
인천,연수구,송도노인복지관,"우편번호:  (219-87)
주소: 
도로명주소:  인천광역시 연수구 송도교육로 61 (송도동)",,,,,
인천,남동구,스탭스(주),"우편번호:  (100-834)
주소: 
도로명주소:  서울특별시 중구신당동 동호로14길 7(신당동, BS빌딩)",,,,,
인천,연수구,연수구노인복지관,"우편번호:  (219-35)
주소:  인천광역시 연수구 연수동 580 노인복지회관
도로명주소:  인천광역시 연수구 함박뫼로 194 (연수동)",,,,,
인천,연수구,연수구노인인력개발센터,"우편번호:  (219-64)
주소:  인천광역시 연수구 동춘동 950-1 농원마을 경로당
도로명주소:  인천광역시 연수구 동곡재로 156 (동춘동)",,,,,
인천,연수구,연수구청 주민복지국 노인장애인과,"우편번호:  (219-67)
주소:  인천광역시 연수구 동춘동 923-5 연수구청
도로명주소:  인천광역시 연수구 원인재로 115 (동춘동)",,,,,
인천,서구,연희노인문화센터,"우편번호:  (227-24)
주소: 
도로명주소:  인천광역시 서구 승학로 263 (심곡동)",,,,,
인천,옹진군,옹진군청 복지지원실,"우편번호:  (221-93)
주소:  인천광역시 남구 용현동 627-608 옹진군청
도로명주소:  인천광역시 남구 매소홀로 120 (용현동)",,,,,
인천,미추홀구,용현노인문화센터,"우편번호:  (222-07)
주소:  인천광역시 미추홀구 용현동 181-5 용현4동 노인복지센타
도로명주소:  인천광역시 미추홀구 인하로77번길 38 (용현동)",,,,,
인천,계양구,인지어스 유한회사 인천북부지사,"우편번호:  (210-49)
주소: 
도로명주소:  인천광역시 계양구 경명대로 1058(계산동)",,,,,
인천,중구,인천 중구 어르신장애인과,"우편번호:  (223-15)
주소:  인천광역시 중구관동1가 신포로27번길 80 중구청
도로명주소:  인천광역시 중구관동1가 신포로27번길 80 중구청",,,,,
인천,남동구,인천YMCA청소년재단,"우편번호:  (215-58)
주소: 
도로명주소:  인천광역시 남동구 구월남로 118 (구월동)",,,,,
인천,계양구,인천계양시니어클럽,"우편번호:  (210-40)
주소:  인천광역시 계양구 계산동 906 사회복지회관
도로명주소:  인천광역시 계양구 계양산로102번길 5 (계산동)",,,,,
인천,직속,인천광역시 노인인력개발센터,"우편번호:  (221-01)
주소:  인천광역시 남구 도화동 76-16 행정타운및JST
도로명주소:  인천광역시 남구 석정로 229 (도화동)",,,,,
인천,동구,인천광역시동구노인인력개발센터,"우편번호:  (225-61)
주소:  인천광역시 동구 송림동 68-13 천광빌딩
도로명주소:  인천광역시 동구 샛골로 120 (송림동)",,,,,
인천,남동구,인천남동구노인복지관,"우편번호:  (405-824)
주소:  인천시 남동구 구월3동 1114-12
도로명주소:  인천시 남동구 문화서로62번길 13",,,,,
인천,서구,인천서구노인복지관,"우편번호:  (404-824)
주소:  인천 서구 석남1동
도로명주소:  인천광역시 서구 신석로121번길 10",,,,,
인천,서구,인천서구노인인력개발센터,"우편번호:  (404-833)
주소:  인천 서구심곡동
도로명주소:  인천광역시 서구 승학로 263",,,,,
인천,서구,인천서구청 복지문화국 노인복지과,"우편번호:  (227-26)
주소:  인천광역시 서구 심곡동 247-3 서구청 제2청사
도로명주소:  인천광역시 서구 서곶로 299 (심곡동)",,,,,
인천,미추홀구,인천재가노인지원서비스센터,"우편번호:  (222-25)
주소:  인천광역시 남구 학익동 688-7 경로당
도로명주소:  인천광역시 남구 매소홀로386번길 32 (학익동)",,,,,
인천,중구,인천중구노인복지관,"우편번호:  (223-20)
주소:  인천광역시 중구 신흥동2가 23 중구노인복지회관
도로명주소:  인천광역시 중구 제물량로80번길 3-24 (신흥동2가)",,,,,
인천,중구,인천중구노인인력개발센터,"우편번호:  (400-090)
주소:  인천광역시 중구 우현로20번길 43
도로명주소:  인천광역시 중구 우현로20번길 43",,,,,
인천,부평구,인크루트알바콜주식회사,"우편번호:  (030-51)
주소: 
도로명주소:  서울특별시 종로구 북촌로 104 (계동)",,,,,
인천,부평구,제이피넷 주식회사,"우편번호:  (047-36)
주소:  서울특별시 성동구 옥수동 218-1
도로명주소:  서울특별시 성동구 한림말길 18(옥수동)",,,,,
인천,부평구,주식회사 비즈도와,"우편번호:  (083-78)
주소: 
도로명주소:  서울특별시 구로구 디지털로34길 27(구로동)",,,,,
인천,미추홀구,주안노인문화센터,"우편번호:  (221-30)
주소:  인천광역시 미추홀구 주안동 20-35 주안노인문화센터
도로명주소:  인천광역시 미추홀구 석정로 464 (주안동)",,,,,
인천,연수구,청학노인복지관,"우편번호:  (219-04)
주소: 
도로명주소:  인천광역시 연수구 청학로12번길 53 (청학동)",,,,,
인천,계양구,효성노인문화센터,"우편번호:  (211-03)
주소: 
도로명주소:  인천광역시 계양구 봉오대로 516 (효성동)",,,,,
전남,목포시,(사)미래고용나눔협회 목포지부,"우편번호:  (586-93)
주소: 
도로명주소:  전라남도 목포시 통일대로 25 (상동)",,,,,
전남,순천시,(사)전남경영자총협회,"우편번호:  (540-944)
주소:  전남 순천시 덕월동 379-1
도로명주소:  전라남도 순천시덕월동 우석로7 청암건강교육센터",,,,,
전남,영광군,가가호호사회적협동조합,"우편번호:  (570-46)
주소: 
도로명주소:  전라남도 영광군 영광읍 물무로 132(심지빌딩)",,,,,
전남,강진군,강진군청,"우편번호:  (592-28)
주소:  전라남도 강진군 강진읍 남성리 108-1 강진군청
도로명주소:  전라남도 강진군 강진읍 탐진로 111",,,,,
전남,강진군,강진노인복지센터,"우편번호:  (527-802)
주소:  전라남도강진군강진읍남성리7 강진복지타운
도로명주소:  전라남도 강진군강진읍 영랑로1길 10번지 강진복지타운",,,,,
전남,고흥군,고흥군 노인복지관,"우편번호:  (595-35)
주소:  전라남도 고흥군 고흥읍 남계리 182 노인복지타운
도로명주소:  전라남도 고흥군 고흥읍 고흥로 1941",,,,,
전남,고흥군,고흥시니어클럽,"우편번호:  (595-38)
주소: 
도로명주소:  전라남도 고흥군 고흥읍 홍교길 25",,,,,
전남,곡성군,곡성군청,"우편번호:  (575-32)
주소:  전라남도 곡성군 곡성읍 학정리 661
도로명주소:  전라남도 곡성군 곡성읍 학정3길 6",,,,,
전남,곡성군,곡성시니어클럽,"우편번호:  (575-14)
주소:  전라남도 곡성군 겸면 마전리 644-4
도로명주소:  전라남도 곡성군 겸면 마전길 19",,,,,
전남,광양시,광양만권일자리사업단,"우편번호:  (577-77)
주소: 
도로명주소:  전라남도 광양시 불로로 123(중동)",,,,,
전남,광양시,광양시니어클럽,"우편번호:  (577-83)
주소: 
도로명주소:  전라남도 광양시 사동로 28 (중동)",,,,,
전남,광양시,광양시청,"우편번호:  (545-701)
주소:  전라남도 광양시 시청로 33 (중동)
도로명주소: ",,,,,
전남,구례군,구례군청,"우편번호:  (576-56)
주소:  전라남도 구례군 구례읍 봉남리 51 구례군청
도로명주소:  전라남도 구례군 구례읍 봉성로 1",,,,,
전남,화순군,나드리노인복지관,"우편번호:  (581-41)
주소:  전라남도 화순군 화순읍 강정리 139 나드리노인복지관
도로명주소:  전라남도 화순군 화순읍 학포로 2642",,,,,
전남,나주시,나주시노인복지관,"우편번호:  (582-68)
주소:  전라남도 나주시 영산동 155-2 나주시노인복지회관
도로명주소:  전라남도 나주시 예향로 3874 (영산동)",,,,,
전남,나주시,나주시니어클럽,"우편번호:  (582-08)
주소:  전라남도 나주시 노안면 학산리 386-8 나주시농특산물전시판매장
도로명주소:  전라남도 나주시 노안면 건재로 596",,,,,
전남,나주시,나주시청,"우편번호:  (582-63)
주소:  전라남도 나주시 송월동 1100 나주시청
도로명주소:  전라남도 나주시 시청길 22 (송월동)",,,,,
전남,담양군,담양군노인복지관,"우편번호:  (573-10)
주소:  전라남도 담양군 담양읍 삼만리 443-10
도로명주소:  전라남도 담양군 담양읍 죽향문화로 431-33",,,,,
전남,담양군,담양군청,"우편번호:  (573-39)
주소:  전라남도 담양군 담양읍 객사리 99-1 담양군청
도로명주소:  전라남도 담양군 담양읍 추성로 1371",,,,,
전남,담양군,대한노인회 담양군지회,"우편번호:  (573-43)
주소:  전라남도 담양군 담양읍 천변리 196-5
도로명주소:  전라남도 담양군 담양읍 천변1길 13-6",,,,,
전남,목포시,대한노인회 목포시지회,"우편번호:  (587-22)
주소:  전라남도 목포시 호남동 9-3
도로명주소:  전라남도 목포시 호남로67번길 5 (호남동)",,,,,
전남,강진군,대한노인회 전남 강진군지회,"우편번호:  (592-22)
주소:  전라남도 강진군 강진읍 교촌리 318-1
도로명주소:  전라남도 강진군 강진읍 향교로 115",,,,,
전남,고흥군,대한노인회 전남 고흥군지회,"우편번호:  (595-36)
주소:  전라남도 고흥군 고흥읍 호형리 1054-2 사무소
도로명주소:  전라남도 고흥군 고흥읍 신호산장길 37-3",,,,,
전남,곡성군,대한노인회 전남 곡성군지회,"우편번호:  (575-42)
주소:  전라남도 곡성군 곡성읍 읍내리 261-1
도로명주소:  전라남도 곡성군 곡성읍 중앙로 120-1",,,,,
전남,광양시,대한노인회 전남 광양시지회,"우편번호:  (577-53)
주소:  전라남도 광양시 광양읍 칠성리 491-1
도로명주소:  전라남도 광양시 광양읍 남문1길 41",,,,,
전남,나주시,대한노인회 전남 나주시지회,"우편번호:  (582-56)
주소:  전라남도 나주시 성북동 66 나주시중부노인복지관
도로명주소:  전라남도 나주시 금성길 74 (성북동)",,,,,
전남,무안군,대한노인회 전남 무안군지회,"우편번호:  (585-26)
주소:  전라남도 무안군 무안읍 교촌리 127-4 무안군노인복지회관
도로명주소:  전라남도 무안군 무안읍 창포로 4",,,,,
전남,보성군,대한노인회 전남 보성군지회,"우편번호:  (546-802)
주소:  전남 보성군보성읍 새싹길 84
도로명주소:  전남 보성군보성읍 새싹길 84",,,,,
전남,순천시,대한노인회 전남 순천시지회,"우편번호:  (579-56)
주소:  전라남도 순천시 장천동 79-5
도로명주소:  전라남도 순천시 장천안길 8 (장천동)",,,,,
전남,여수시,대한노인회 전남 여수시지회,"우편번호:  (597-57)
주소:  전라남도 여수시 국동 686-2
도로명주소:  전라남도 여수시 신월로 685 (국동)",,,,,
전남,영광군,대한노인회 전남 영광군지회,"우편번호:  (570-39)
주소:  전라남도 영광군 영광읍 신하리 94
도로명주소:  전라남도 영광군 영광읍 대하길 19",,,,,
전남,영암군,대한노인회 전남 영암군지회,"우편번호:  ( 26-801)
주소:  전남 영암군 영암읍 오리정길
도로명주소:  전남 영암군 영암읍 오리정길",,,,,
전남,장흥군,대한노인회 전남 장흥군지회,"우편번호:  (593-24)
주소:  전라남도 장흥군 장흥읍 건산리 400 장흥노인복지회관
도로명주소:  전라남도 장흥군 장흥읍 동교1길 57",,,,,
전남,함평군,대한노인회 전남 함평군지회,"우편번호:  (571-53)
주소:  전남 함평군 함평읍 내교리 179-2
도로명주소:  전라남도 함평군함평읍 중앙길",,,,,
전남,무안군,대한노인회 전남연합회,"우편번호:  (534-821)
주소:  전남 무안군삼향면 남악리
도로명주소:  전라남도 무안군삼향읍 오룡5길 10",,,,,
전남,나주시,도울실버타운,"우편번호:  (582-27)
주소: 
도로명주소:  전라남도 나주시 남평읍 남평2로 47",,,,,
전남,여수시,동여수노인복지관,"우편번호:  (597-57)
주소:  전라남도 여수시 국동 688-1
도로명주소:  전라남도 여수시 국동5길 7 (국동)",,,,,
전남,여수시,동여수노인복지관분관,"우편번호:  (550-020)
주소:  전남 여수시공화동
도로명주소:  전라남도 여수시공화동 동문로",,,,,
전남,해남군,땅끝해남시니어클럽,"우편번호:  (590-30)
주소:  전라남도 해남군 해남읍 구교리 333-4
도로명주소:  전라남도 해남군 해남읍 중앙1로 288",,,,,
전남,목포시,목포문화원,"우편번호:  (587-52)
주소:  전라남도 목포시 광동3가 6-1 목포 건어물 젓갈센터
도로명주소:  전라남도 목포시 수강로12번길 41(광동3가)",,,,,
전남,목포시,목포상공회의소,"우편번호:  (530-112)
주소:  전남 목포시 중동2가
도로명주소:  전남 목포시 해안로 173번길 29",,,,,
전남,목포시,목포시노인복지관,"우편번호:  (587-22)
주소:  전라남도 목포시 호남동 9-3
도로명주소:  전라남도 목포시 호남로67번길 5 (호남동)",,,,,
전남,목포시,목포시청,"우편번호:  (586-13)
주소:  전라남도 목포시 용당동 1188-2 목포시청
도로명주소:  전라남도 목포시 양을로 203 (용당동)",,,,,
전남,목포시,목포이랜드노인복지관,"우편번호:  (587-05)
주소:  전라남도 목포시 용당동 947-180
도로명주소:  전라남도 목포시 용당로161번길 14 (용당동)",,,,,
전남,목포시,목포자원봉사자협의회,"우편번호:  (587-24)
주소:  전라남도 목포시 남교동 51-48
도로명주소:  전라남도 목포시 호남로24번길 6 (남교동)",,,,,
전남,무안군,무안군종합사회복지관,"우편번호:  (585-74)
주소:  전라남도 무안군 일로읍 월암리 214-2 무안군종합사회복지관
도로명주소:  전라남도 무안군 일로읍 삼일로 493",,,,,
전남,무안군,무안군청,"우편번호:  (585-32)
주소:  전라남도 무안군 무안읍 성동리 712-1 무안군청
도로명주소:  전라남도 무안군 무안읍 무안로 530",,,,,
전남,무안군,무안시니어클럽,"우편번호:  (585-65)
주소:  전라남도 무안군 삼향읍 남악리 2010
도로명주소:  전라남도 무안군 삼향읍 오룡1길 37",,,,,
전남,여수시,문수종합사회복지관,"우편번호:  (597-04)
주소:  전라남도 여수시 문수동 797 주공아파트
도로명주소:  전라남도 여수시 여문2로 11-10 (문수동)",,,,,
전남,여수시,미평종합사회복지관,"우편번호:  (596-29)
주소: 
도로명주소:  전라남도 여수시 미평로 77-1 (미평동)",,,,,
전남,보성군,보성군노인복지관,"우편번호:  (546-906)
주소:  전남 보성군 벌교읍 회정리 458-8
도로명주소:  전라남도 보성군벌교읍 신정길 47-23",,,,,
전남,보성군,보성시니어클럽,"우편번호:  (594-28)
주소:  전라남도 보성군 벌교읍 벌교리 9
도로명주소:  전라남도 보성군 벌교읍 태백산맥길 83",,,,,
전남,보성군,보성종합사회복지관,"우편번호:  (594-55)
주소:  전라남도 보성군 보성읍 보성리 229-1
도로명주소:  전라남도 보성군 보성읍 동인길 18-6",,,,,
전남,곡성군,사)곡성군새마을회,"우편번호:  (575-37)
주소:  전라남도 곡성군 곡성읍 읍내리 776-6
도로명주소:  전라남도 곡성군 곡성읍 중앙로 59",,,,,
전남,목포시,사단법인 건강나눔,"우편번호:  (587-24)
주소: 
도로명주소:  전라남도 목포시 삼일로13번길 21 (남교동)",,,,,
전남,순천시,사단법인 일미래센터 전남지사,"우편번호:  (579-56)
주소: 
도로명주소:  전라남도 순천시 장천2길 33 (장천동)",,,,,
전남,영광군,성심재가노인복지센터,"우편번호:  (570-62)
주소: 
도로명주소:  전라남도 영광군 군남면 천년로 680",,,,,
전남,여수시,소라종합사회복지관,"우편번호:  (596-49)
주소:  전라남도 여수시 소라면 덕양리 1230
도로명주소:  전라남도 여수시 소라면 덕양로 414",,,,,
전남,순천시,순천YWCA,"우편번호:  (579-57)
주소:  전라남도 순천시 저전동 194-1 순천YWCA
도로명주소:  전라남도 순천시 서문로 6(저전동)",,,,,
전남,순천시,순천YWCA 여성인력개발센터,"우편번호:  (579-57)
주소: 
도로명주소:  전라남도 순천시 서문로 6 (저전동)",,,,,
전남,순천시,순천린제노인복지센터,"우편번호:  (579-58)
주소:  전라남도 순천시 인제동 101-6 순천성신원
도로명주소:  전라남도 순천시 저전길 84 (인제동)",,,,,
전남,순천시,순천시니어클럽,"우편번호:  (579-68)
주소:  전라남도 순천시 조례동 1603-6 전남도시가스
도로명주소:  전라남도 순천시 장선배기길 31 (조례동)",,,,,
전남,순천시,순천시청,"우편번호:  (579-56)
주소:  전라남도 순천시 장천동 53-1 순천시청
도로명주소:  전라남도 순천시 장명로 30 (장천동)",,,,,
전남,순천시,순천조례노인복지센터,"우편번호:  (579-45)
주소:  전라남도 순천시 조례동 922-2 순천마트
도로명주소:  전라남도 순천시 신월큰길 41 (조례동)",,,,,
전남,신안군,신안군청,"우편번호:  (588-27)
주소:  전라남도 신안군 압해읍 신장리 462-10 신안군청
도로명주소:  전라남도 신안군 압해읍 천사로 1004",,,,,
전남,여수시,쌍봉종합사회복지관,"우편번호:  (555-808)
주소:  전남 여수시 학동 65-나
도로명주소:  전남 여수시 학동서4길 58-20",,,,,
전남,영광군,여민동락공동체,"우편번호:  (513-821)
주소:  전남 영광군묘량면 영양리
도로명주소:  전남 영광군 묘량면 묘량로",,,,,
전남,여수시,여수시노인복지관,"우편번호:  (596-72)
주소:  전라남도 여수시 학동 65 여수시 노인복지회관
도로명주소:  전라남도 여수시 학동서4길 58-16 (학동)",,,,,
전남,여수시,여수시니어클럽,"우편번호:  (596-23)
주소:  전라남도 여수시 만흥동 399-6
도로명주소:  전라남도 여수시 만흥2길 9 (만흥동)",,,,,
전남,여수시,여수시청,"우편번호:  (555-701)
주소:  전남 여수시 시청로1 (학동)
도로명주소: ",,,,,
전남,영광군,영광 노인복지센터,"우편번호:  (513-800)
주소:  전남 영광군 영광읍 남천리 209번지
도로명주소:  전남 영광군 영광읍 신남로 268",,,,,
전남,영광군,영광군청,"우편번호:  (570-36)
주소:  전라남도 영광군 영광읍 무령리 198-4
도로명주소:  전라남도 영광군 영광읍 중앙로 203",,,,,
전남,영암군,영암군청,"우편번호:  (584-15)
주소:  전라남도 영암군 영암읍 동무리 158 영암군청
도로명주소:  전라남도 영암군 영암읍 군청로 1",,,,,
전남,완도군,완도군청,"우편번호:  (591-24)
주소:  전라남도 완도군 완도읍 군내리 650-1 완도군청
도로명주소:  전라남도 완도군 완도읍 청해진남로 51",,,,,
전남,완도군,완도시니어클럽,"우편번호:  (591-14)
주소:  전라남도 완도군 완도읍 군내리 1236-6
도로명주소:  전라남도 완도군 완도읍 개포로 154-13",,,,,
전남,장성군,장성군청,"우편번호:  (572-19)
주소:  전라남도 장성군 장성읍 영천리 1061-2 장성군청
도로명주소:  전라남도 장성군 장성읍 영천로 200",,,,,
전남,장흥군,장흥군청,"우편번호:  (593-28)
주소:  전라남도 장흥군 장흥읍 건산리 715-11 장흥군청,장흥군의회
도로명주소:  전라남도 장흥군 장흥읍 장흥로 21",,,,,
전남,장흥군,장흥종합사회복지관,"우편번호:  (593-27)
주소:  전라남도 장흥군 장흥읍 건산리 761 장흥종합사회복지관
도로명주소:  전라남도 장흥군 장흥읍 흥성로 37-24",,,,,
전남,구례군,전남 구례군지회,"우편번호:  (576-36)
주소:  전라남도 구례군 구례읍 봉동리 115-3
도로명주소:  전라남도 구례군 구례읍 구례로 508",,,,,
전남,완도군,전남 완도군지회,"우편번호:  (591-21)
주소:  전라남도 완도군 완도읍 군내리 776 완도군종합복지회관
도로명주소:  전라남도 완도군 완도읍 청해진남로 38-1",,,,,
전남,해남군,전남 해남군지회,"우편번호:  (590-30)
주소:  전라남도 해남군 해남읍 구교리 333-4
도로명주소:  전라남도 해남군 해남읍 중앙1로 288",,,,,
전남,광양시,중마노인복지관,"우편번호:  (577-84)
주소:  전라남도 광양시 중동 1359-3 제2의광양시중마노인복지관
도로명주소:  전라남도 광양시 중동로 50 (중동)",,,,,
전남,진도군,진도군청,"우편번호:  (589-15)
주소:  전라남도 진도군 진도읍 성내리 64-1 진도군청
도로명주소:  전라남도 진도군 진도읍 철마길 25",,,,,
전남,영광군,청람노인복지센터,"우편번호:  (513-805)
주소:  전남 영광군영광읍 단주리
도로명주소:  옥당로",,,,,
전남,여수시,케이잡스 여수지사,"우편번호:  (597-04)
주소: 
도로명주소:  전라남도 여수시 문수로 15(문수동)",,,,,
전남,보성군,평화노인복지센터,"우편번호:  (594-23)
주소:  전라남도 보성군 벌교읍 회정리 556-4
도로명주소:  전라남도 보성군 벌교읍 회정새길 1",,,,,
전남,목포시,하나노인복지관,"우편번호:  (587-53)
주소:  전라남도 목포시 영해동1가 11-1
도로명주소:  전라남도 목포시 해안로229번길 9-1 (영해동1가)",,,,,
전남,목포시,하당노인복지관,"우편번호:  (586-97)
주소:  전라남도 목포시 상동 942
도로명주소:  전라남도 목포시 입암로20번길 25 (상동)",,,,,
전남,함평군,함평군노인복지관,"우편번호:  (571-53)
주소:  전라남도 함평군 함평읍 내교리 174-16 함평천지종합복지관
도로명주소:  전라남도 함평군 함평읍 들샘길 36",,,,,
전남,함평군,함평군청,"우편번호:  (571-49)
주소:  전라남도 함평군 함평읍 함평리 123-1 함평군청
도로명주소:  전라남도 함평군 함평읍 중앙길 200",,,,,
전남,함평군,함평문화원,"우편번호:  (571-47)
주소:  전라남도 함평군 함평읍 기각리 555
도로명주소:  전라남도 함평군 함평읍 기산길 163-16",,,,,
전남,해남군,해남군청,"우편번호:  (590-28)
주소:  전라남도 해남군 해남읍 성내리 4 해남군청
도로명주소:  전라남도 해남군 해남읍 군청길 4",,,,,
전남,해남군,해남노인종합복지관,"우편번호:  (590-29)
주소:  전라남도 해남군 해남읍 구교리 344 해남노인종합복지관
도로명주소:  전라남도 해남군 해남읍 서림길 16",,,,,
전남,해남군,해남종합사회복지관,"우편번호:  (590-27)
주소:  전라남도 해남군 해남읍 해리 451-1 해남종합사회복지관
도로명주소:  전라남도 해남군 해남읍 중앙1로 14-14",,,,,
전남,화순군,화순군청,"우편번호:  (581-12)
주소:  전라남도 화순군 화순읍 훈리 35 화순군청
도로명주소:  전라남도 화순군 화순읍 동헌길 23",,,,,
전북,남원시,(사)남원사랑나눔센터,"우편번호:  (557-71)
주소:  전라북도 남원시 죽항동 70
도로명주소:  전라북도 남원시 동문로 15-9(죽항동)",,,,,
전북,전주시,(사)이노비즈협회 전북지회,"우편번호:  (560-859)
주소:  전북 전주시 완산구효자동2가
도로명주소:  전라북도 전주시 완산구 서원로 77",,,,,
전북,전주시,(사)전북경영자총협회,"우편번호:  (548-34)
주소: 
도로명주소:  전라북도 전주시 덕진구 송천중앙로 167 (송천동1가)",,,,,
전북,전주시,(사)전주시중소기업인연합회,"우편번호:  (548-45)
주소: 
도로명주소:  전라북도 전주시 덕진구 신복로 21(팔복동1가)",,,,,
전북,고창군,고창군노인복지관,"우편번호:  (564-42)
주소:  전라북도 고창군 고창읍 율계리 114-4 고창군 종합사회복지관
도로명주소:  전라북도 고창군 고창읍 전봉준로 88-15",,,,,
전북,고창군,고창군청 사회복지과,"우편번호:  (564-28)
주소:  전라북도 고창군 고창읍 교촌리 275-3 고창군청
도로명주소:  전라북도 고창군 고창읍 중앙로 245",,,,,
전북,고창군,고창시니어클럽,"우편번호:  (564-31)
주소: 
도로명주소:  전라북도 고창군 고창읍 중앙로 330",,,,,
전북,고창군,고창원광노인복지센터,"우편번호:  (564-37)
주소: 
도로명주소:  전라북도 고창군 고창읍 천변남로 40",,,,,
전북,완주군,구이노인복지센터,"우편번호:  (553-62)
주소:  전라북도 완주군 구이면 원기리 737-3
도로명주소:  전라북도 완주군 구이면 하학길 37-3",,,,,
